Title,Company,Company_Rating,Location,Salary,Date,Description,Yearly,Hourly,Min_Salary,Max_Salary,Avg_Salary,Remote,State,Posted_Date,Python,R_studio,Spark,Excel,SQL,Hadoop
Ejecutivo de información y análisis,Grupo Radio Centro,4.2,"Hybrid remote in Cuauhtémoc, CDMX","$18,000 - $20,000 al mes",EmployerActivo hace 2 días,"Escolaridad: Licenciatura en Actuaria, Matemáticas o administración (Titulado).
 Experiencia en central de medios.
 Oportunidad de crecimiento y aprendizaje.",0,0,18000,20000,19000.0,0, CDMX,2022-05-02,0,0,0,0,0,0
Datapower,GRUPO LEEWAY,,"Remoto in Cuauhtémoc, CDMX","$45,000 al mes",Postedhace 2 días,Vivir o sin problema en trasladarse a CDMX.,0,0,45000,45000,45000.0,1, CDMX,2022-05-02,0,0,0,0,0,0
Desarrollador Python,RecluIT,,Remoto,"$30,000 - $60,000 al mes",Postedhace 28 días,Will include implementing configurable OCR data pipelines capable of extracting specific data elements from images.,0,0,30000,60000,45000.0,1,Remoto,2022-04-06,0,1,0,0,0,0
Datapower,GRUPO LEEWAY,,"Remoto in Cuauhtémoc, CDMX","$45,000 al mes",Postedhace 2 días,Vivir o sin problema en trasladarse a CDMX.,0,0,45000,45000,45000.0,1, CDMX,2022-05-02,0,0,0,0,0,0
Desarrollador Python,RecluIT,,Remoto,"$30,000 - $60,000 al mes",Postedhace 28 días,Will include implementing configurable OCR data pipelines capable of extracting specific data elements from images.,0,0,30000,60000,45000.0,1,Remoto,2022-04-06,0,1,0,0,0,0
Google Ads Specialist (Remoto-México),Remoteco,,Remoto,"$14,000 - $15,000 al mes",EmployerActivo hace 6 días,"Strong analytical skills, including data manipulation and campaign performance analysis skills.
 Digital Resource is looking to hire a Google Ads Specialist to…",0,0,14000,15000,14500.0,1,Remoto,2022-04-28,0,0,0,0,0,0
Data Strategy Manager,Teleperformance,3.5,"Monterrey, N. L.+1 ubicación","$35,000 - $40,000 al mes",Postedhace 30+ días,"Responsible for identifying and proposing solutions for information for current business needs, developing strategic plans for the growth of BI and Descriptive…",0,0,35000,40000,37500.0,0, N. L.,2022-04-04,0,0,0,0,0,0
Data Analyst,Montecitos Manufacturing S. de R.L. de C.V.,2.4,"Tijuana, B.C.","$15,200 - $19,000 al mes",Postedhace 2 días,"Acquire data from primary or secondary data sources and maintain databases/data systems.
 Develop and implement databases, data collection systems, data…",0,0,15200,19000,17100.0,0, B.C.,2022-05-02,0,0,0,0,0,0
Programador en Data Science,TODO EN SUBASTAS,3.3,"Remoto in Gustavo A. Madero, CDMX","$15,000 - $20,000 al mes",EmployerActivo hace 3 días,"Python (Pandas, Selenium, BS4, Jupyter, Ployt Charts) • Microsoft Azure Fundmentals.
 PostgreSQL y/o SQL y/o MongoDB.",0,0,15000,20000,17500.0,1, CDMX,2022-05-01,1,0,0,0,1,0
Data Engineer Analytics,Selecciona Talento,,"Miguel Hidalgo, CDMX","$60,000 al mes",Postedhace 29 días,"*Design and build maintainable and scalable infrastructure for data extraction, preparation, and loading of data from backend services and web browser clients…",0,0,60000,60000,60000.0,0, CDMX,2022-04-05,0,0,0,0,0,0
System Analyst Bilingue,Empresa Médica,,"Tijuana, B.C.","$1,000 - $1,800 al día",EmployerActivo hace 3 días,"Involvement into regional projects as project member and subject matter expert.
 Work closely with Governance owner and NA IT team to ensure integrity of Changes…",0,0,1000,1800,1400.0,0, B.C.,2022-05-01,0,0,0,0,0,0
Gerente e-commerce y marketing,MAREL DE MÉXICO SA DE CV,2.8,"Miguel Hidalgo, CDMX","$27,000 - $30,000 al mes",EmployerActivo hace 9 días,"Gerente de eCommerce y Marketing Digital*.
 Deseable Maestría en Comunicación, Administración o Marketing Digital.
 Google Ads y Facebook Ads, Google Analytics.",0,0,27000,30000,28500.0,0, CDMX,2022-04-25,0,0,0,0,0,0
Portfolio Manager Real State,JLL,3.7,"Miguel Hidalgo, CDMX","$50,000 - $58,000 al mes",Postedhace 30+ días,"Collect client requirements, obtain market data, review market reports, retain JLL and non-JLL brokers, oversee site selection and site evaluation.",0,0,50000,58000,54000.0,0, CDMX,2022-04-04,0,0,0,0,0,0
Community Manager,TIENDAS PLATINO SA DE CV,,"Cuernavaca, Mor.","$8,000 - $10,000 al mes",EmployerActivo hace 3 días,"Crear y desarrollar contenidos para redes sociales en conjunto con el equipo creativo.
 Desarrollo de calendario y publicaciones mes a mes, ordenado por tipo de…",0,0,8000,10000,9000.0,0, Mor.,2022-05-01,0,0,0,0,0,0
Bookkeeper (Remoto - Mexico),Remoteco,,Remoto,"$15,000 - $16,000 al mes",EmployerActivo hace 3 días,"\* Essential data entry experience for starters.
 We are looking for a Rockstart Bookkeeper with experience using QuickBooks, \*\*and an English level of C1.",0,0,15000,16000,15500.0,1,Remoto,2022-05-01,0,0,0,0,0,0
Bilingual IT Support Technician,Bravada,,"Nuevo Vallarta, Nay.","$20,000 - $80,000 al mes",EmployerActivo hace 2 días,"Good knowledge of Internet security and data privacy principles.
 Ideal candidates will be 1) fluent in English and Spanish 2) living in, or willing to relocate…",0,0,20000,80000,50000.0,0, Nay.,2022-05-02,0,0,0,0,0,0
Wanted Data Architect (Remoto - Mexico),Remoteco,,Remoto,"$7,000 - $7,900 al mes",EmployerActivo hace 16 días,"At least 2 years of data management experience.
 Create a system that allows tracking media planning and media reporting data.",0,0,7000,7900,7450.0,1,Remoto,2022-04-18,0,0,0,0,0,0
"EJECUTIVO COMERCIAL - SEGURIDAD ELECTRÓNICA, AUTOMATIZACIÓN,...",Cgs reclutamiento,,"Cuauhtémoc, CDMX","$25,000 al mes",EmployerHace más de 30 días,"Importante empresa dedicada a brindar soluciones empresariales de seguridad electrónica, acceso, automatización, solicita: *EJECUTIVO COMERCIAL* *Requisitos…",0,0,25000,25000,25000.0,0, CDMX,2022-04-04,0,0,0,0,0,0
ORDER ENTRY,CA Atracción de Talento Especializado,,"Guadalajara, Jal.","$16,000 al mes",EmployerActivo hace 3 días,"We´re looking: Order Entry /Data Entry Analyst.
 Workingwith an ERP system (JDE preferred).
 Experience in Microsoft Office (Excel, Word, Outlook, etc.).",0,0,16000,16000,16000.0,0, Jal.,2022-05-01,0,0,0,1,0,0
Master Data Becario,Baby Creysi,,"Toluca, Méx.","$6,000 al mes",EmployerActivo hace 8 días,"Análisis de información y procesos.
 ¡¡Si cumples con el perfil y estas interesado en nuestra vacante, no dudes en postularte y adjuntar tu CV actualizado para…",0,0,6000,6000,6000.0,0, Méx.,2022-04-26,0,0,0,0,0,0
Python Developer,Sonatafy Technology,,Remoto,"$29,999 - $50,000 al mes",EmployerActivo hace 3 días,"Experience with electronic medical record (EMR) systems and patient data is a strong plus.
 Curious and like working with data, exploring medical ontologies…",0,0,29999,50000,39999.5,1,Remoto,2022-05-01,0,0,0,0,0,0
Analista de Recursos Humanos,Data Collector,,"Querétaro, Qro.","$5,700 al mes",EmployerActivo hace 6 días,"\*Carrera trunca o concluida en *Criminología* (preferente) o *Psicología*.
 \*Poca o nula experiencia (postulantes con experiencia amplia en RH NO se tomarán en…",0,0,5700,5700,5700.0,0, Qro.,2022-04-28,0,0,0,0,0,0
SQL Database Analyst,Naro Hunters S.A DE C.V,,"Cuajimalpa, CDMX","$50,000 - $60,000 al mes",EmployerActivo hace 2 días,"Ø Experience in migration of data from excel and flat files.
 Bachelor’s degree in Computer Science, Information Systems or related field.",0,0,50000,60000,55000.0,0, CDMX,2022-05-02,0,0,0,1,0,0
Marketing y Publicidad,Excelencia Consultores en Recursos Humanos,,"Coyoacán, CDMX","$12,000 - $15,000 al mes",Postedhace 11 días,"Manejo de Excel intermedio (data).
 Exp. mínima de 3 años en puesto similar.
 Conocimientos: Marketing digital, Campañas Pautadas, SEO/SEM, Google Analytics,…",0,0,12000,15000,13500.0,0, CDMX,2022-04-23,0,0,0,1,0,0
Data Warehouse,GRUPO THS,,"Tijuana, B.C.","$45,000 al mes",EmployerActivo hace 17 días,"Investigar, analizar, respaldar e implementar soluciones de bases de datos y cambios en la plataforma de data warehouse MS SQL Server/Snowflake Cloud.",0,0,45000,45000,45000.0,0, B.C.,2022-04-17,0,0,0,0,1,0
Data Engineer - Home Office,Manpower Mexico,3.8,"Remoto in Benito Juárez, CDMX","$50,000 - $60,000 al mes",Postedhace 8 días,"Empresa de tecnología con presencia a nivel internacional se encuentra en búsqueda de:
 Resolver desafíos con la ayuda de datos y tecnología.",0,0,50000,60000,55000.0,1, CDMX,2022-04-26,0,0,0,0,0,0
Docente de Introducción a servicios de Big Data (clases en l...,ATENCION AL CLIENTE Y VENTAS,3.9,"Tlalpan, CDMX",$500 por hora,Postedhace 30+ días,Impartir diversos programas de educación enfocados a herramientas especializadas de Big Data con un enfoque de gestión de un cluster Cloudera como producto…,0,1,500,500,500.0,0, CDMX,2022-04-04,0,0,0,0,0,0
Auxiliar de Marketing-Remoto,Turing Inteligencia Artificial,,Remoto,"$5,000 - $8,000 al mes",EmployerActivo hace 8 días,"Somos una empresa Consultora de Big Data en México, desde hace 13 años proporcionamos servicios en Business Analytics mediante Knowledge Discovery in Database …",0,0,5000,8000,6500.0,1,Remoto,2022-04-26,0,0,0,0,0,0
Jefe de Tecnologías de la Información,ALLTUB MEXICO S DE RL DE CV,,"Ecatepec, Méx.","$25,000 - $32,000 al mes",EmployerActivo hace 2 días,"INGLES NIVEL CONVERSACION INDISPENSABLE (reporte dual a jefe en México y jefe en Alemania).
 Experiencia 2 años mínimo en puesto similar en empresas de…",0,0,25000,32000,28500.0,0, Méx.,2022-05-02,0,0,0,0,0,0
Marketing Assistant,Cápita Works - Virtual Assistants in Mexico,4.8,"Monterrey, N. L.","$19,000 - $21,000 al mes",Postedhace 30+ días,"Marketing - social media, newsletters, PR mailings.
 Develop innovative ways to drive sales.
 Item set up for retailers.",0,0,19000,21000,20000.0,0, N. L.,2022-04-04,0,1,0,0,0,0
Jefe de Tecnologías de la Información,ALLTUB MEXICO S DE RL DE CV,,"Ecatepec, Méx.","$25,000 - $32,000 al mes",EmployerActivo hace 2 días,"INGLES NIVEL CONVERSACION INDISPENSABLE (reporte dual a jefe en México y jefe en Alemania).
 Experiencia 2 años mínimo en puesto similar en empresas de…",0,0,25000,32000,28500.0,0, Méx.,2022-05-02,0,0,0,0,0,0
Marketing Assistant,Cápita Works - Virtual Assistants in Mexico,4.8,"Monterrey, N. L.","$19,000 - $21,000 al mes",Postedhace 30+ días,"Marketing - social media, newsletters, PR mailings.
 Develop innovative ways to drive sales.
 Item set up for retailers.",0,0,19000,21000,20000.0,0, N. L.,2022-04-04,0,1,0,0,0,0
Recién egresado Sistemas Computacionales - Inglés Intermedio...,Experis,3.5,"Benito Juárez, CDMX","$22,000 - $25,000 al mes",PostedHoy,"Soporte y mantenimiento de ETL's, interfaces y reportes existentes.
 Desarrollo de integración de datos con Pentaho y Tableau Data Integration.",0,0,22000,25000,23500.0,0, CDMX,2022-05-04,0,0,0,0,0,0
Account Manager,Comercializadora Epya,,"Remoto in Colonia Santa Fe, CDMX","$10,000 al mes",EmployerActivo hace 13 días,"Administración de recursos digitales agencia y cliente: contenido, estrategia, data, creativo, contenido, desarrollo web, producción audiovisual y medios.",0,0,10000,10000,10000.0,1, CDMX,2022-04-21,0,0,0,0,0,0
Office Admin / Marketing,Hone Maxwell LLP,,"Tijuana, B.C.","$5,686 - $16,772 al mes",EmployerActivo hace 8 días,"Managing day to day operations of the Tijuana office.
 Overseeing firm marketing in Mexico.
 Coordinating firm’s Spanish social media.",0,0,5686,16772,11229.0,0, B.C.,2022-04-26,0,0,0,0,0,0
Senior Sql Database Administrato,Naro Hunters S.A DE C.V,,"Cuajimalpa, CDMX","$70,000 - $80,000 al mes",Postedhace 30+ días,"Support, develop, and maintain multiple SQL Server Database and data replication subsystems.
 Create & troubleshoot extract, transform & load (ETL) SSIS packages…",0,0,70000,80000,75000.0,0, CDMX,2022-04-04,0,0,0,0,1,0
Programador PYTHON - Bilingüe,AGVS,,"Benito Juárez, CDMX+1 ubicación","$28,500 al mes",Postedhace 2 días,"Conocimiento previo con bases de datos relacionales o data modeling.
 Experiencia con Agile sería un plus.
 Interesados que cumplan con el perfil postularse por…",0,0,28500,28500,28500.0,0, CDMX,2022-05-02,0,0,0,0,0,0
Administrador Base de Datos con Experiencia en SQL,GSI,3.6,"Cuauhtémoc, CDMX","$21,453 al mes",Postedhace 30+ días,"Licenciatura en Sistemas Computacionales, Informática, o bien, Ingeniería Industrial o Mecánica Titulado.
 INDISPENSABLE experiencia en Administración de Bases…",0,0,21453,21453,21453.0,0, CDMX,2022-04-04,0,0,0,0,0,0
SUPERVISOR DE OBRA / VIVIENDA RESIDENCIAL,DESARROLLADORA RANMAN,,"Aguascalientes, Ags.","$17,000 - $18,000 al mes",Postedhace 12 días,"Supervisar el proceso obra, que se cumpla en tiempo, costo y calidad.",0,0,17000,18000,17500.0,0, Ags.,2022-04-22,0,0,0,0,0,0
"Technical Account Manager, Remote (Bilingual in English)",Synology America Corp,,Remoto in Ciudad de México,"$30,000 - $50,000 al mes",EmployerActivo hace 3 días,"This position is responsible for handling technical specifications and providing support to our resellers.
 Our ideal candidate will have technical experience…",0,0,30000,50000,40000.0,1,Remoto in Ciudad de México,2022-05-01,0,0,0,0,0,0
Customer Service Representative,KINETEK DE MEXICO,3.6,"Apodaca, N. L.","$20,000 - $30,000 al mes",EmployerActivo hace 8 días,"2-5 years of call center or data center experience.
 Provide basic technical support to customers via email, phone, or other methods.",0,0,20000,30000,25000.0,0, N. L.,2022-04-26,0,0,0,0,0,0
Desarrollador Power BI,Consultoría INTERAX,,"Zacatecas, Zac.+7 ubicaciones","$30,000 - $38,000 al mes",Postedhace 1 día,"Experiencia en manejo de data warehouse o data lakes.
 Microsoft Power BI - Microsoft Power Automate.
 Análisis de información para modelado de datos.",0,0,30000,38000,34000.0,0, Zac.,2022-05-03,0,0,0,0,0,0
Planner Supervisor,SMS México S.A. de C.V,2.1,"Tlalnepantla, Méx.","$20,000 - $25,000 al mes",EmployerActivo hace 2 días,"Collection and analysis of data on current orders, production levels and repair forecasts to estimate future demand for materials.
 Keep the BOM's updated.",0,0,20000,25000,22500.0,0, Méx.,2022-05-02,0,0,0,0,0,0
.Net C# Software Engineer,Noralogic,,"Remoto in Cuauhtémoc, CDMX","$55,000 - $65,000 al mes",PostedRecién publicado,"Knowledge about data access technologies like Entity Framework, ADO Net, *Dapper,* or similar.
 Hands-on UI development usin*g Angular, Vue or similar frameworks…",0,0,55000,65000,60000.0,1, CDMX,2022-05-04,0,0,0,0,0,0
Executive Business Assistant - [Remote],Scalesource,,"Remoto in Querétaro, Qro.","$20,000 al mes",Postedhace 1 día,We are looking for a full-time Executive Business Assistant to serve as the right-hand/Assistant to the owners/CEOs of multiple businesses with operations…,0,0,20000,20000,20000.0,1, Qro.,2022-05-03,0,0,0,0,0,0
Community Manager Bilingue y/o Trilingue,Linkeo.com Inc.,,"Cancún, QRoo.","$14,000 - $16,000 al mes",Postedhace 2 días,"Ads campaigns - Mastery of Analytics, data analysis and reporting tools).
 With 23,000 customers, 600 employees and € 40 million in revenue, Linkeo has enjoyed…",0,0,14000,16000,15000.0,0, QRoo.,2022-05-02,0,0,0,0,0,0
Bi-Lingual Supervisor of Credit & Collections,Effem Mexico,4.7,"Apodaca, N. L.","$40,000 - $45,000 al mes",EmployerActivo hace 8 días,"· Advanced Microsoft Excel skills required – pivot tables, working with large data sets, etc.
 Requires a strong background in analyzing financial statements and…",0,0,40000,45000,42500.0,0, N. L.,2022-04-26,0,0,0,1,0,0
SALES EXECUTIVE PARA DATA ANALYTICS EN GUADALAJARA,Top Sales Solutions,,"Guadalajara, Jal.+1 ubicación","$20,000 al mes",Postedhace 30+ días,"Conocimiento de las opciones de data Analytics existentes en el mercado.
 SALES EXECUTIVE PARA DATA ANALYTICS EN GUADALAJARA.
 Comisiones del 3.5 al 5% sin tope.",0,0,20000,20000,20000.0,0, Jal.,2022-04-04,0,0,0,0,0,0
Social Media Specialist (Remoto - Mexico),Remoteco,,Remoto,"$15,000 - $16,000 al mes",EmployerActivo hace 16 días,As a Social Media Marketing Specialist you will navigate different social media platforms and understand how to analyze data to determine popular trends and…,0,0,15000,16000,15500.0,1,Remoto,2022-04-18,0,0,0,0,0,0
SQL Database Developer,Castle Five,,"Cuajimalpa, CDMX","$50,000 - $60,000 al mes",EmployerActivo hace 5 días,"Licenciatura en Informática, Sistemas de Información o campo relacionado.
 Experiencia mínimo de 6 años de consultas SQL yT-SQL.",0,0,50000,60000,55000.0,0, CDMX,2022-04-29,0,0,0,0,1,0
Consultor BI,Paxia,,"Remoto temporalmente in Benito Juárez, CDMX","$25,000 - $28,000 al mes",EmployerActivo hace 2 días,"*Conocimientos: *Conocimiento en la administración de servidores SQL, dominio del lenguaje SQL (DML y DDL), bases de datos relacionales y no relacionales,…",0,0,25000,28000,26500.0,1, CDMX,2022-05-02,0,0,0,0,1,0
INVENTORY CONTROL,FORTUNE FASHIONS BAJA,,"Ensenada, B.C.","$6,000 - $10,000 por semana",EmployerActivo hace 17 días,"Collaborate with team members to collect and analyze data.
 Validate and update data in multiple software systems.
 Ability to work with minimal supervision.",0,0,6000,10000,8000.0,0, B.C.,2022-04-17,0,0,0,0,0,0
"Experiencia en CAN (CANalyzer, CANoe, CANope)",Bendix Commercial Vehicle Systems,3.8,"Apodaca, N. L.","$78,000 al mes",Postedhace 26 días,"Skills with data acquisition systems for vehicle and environmental testing.
 This position is responsible for design, development, application, testing, and…",0,0,78000,78000,78000.0,0, N. L.,2022-04-08,0,0,0,0,0,0
"Project manager TI - Data center, instalaciones eléctricas,...",Cgs reclutamiento,,"Naucalpan, Méx.","$20,000 al mes",Postedhace 30+ días,"Ingeniero industrial, eléctrico, en sistemas o afín.
 Experiencia y conocimiento en cableado y estructurado y tableros eléctricos.",0,0,20000,20000,20000.0,0, Méx.,2022-04-04,0,0,0,0,0,0
